  1.5512E-01,  3.3092E+00,  1.4220E+06,  6.3178E+05,  3.5898E+05,  2.2745E+05,  1.6069E+05,  1.1352E+05,  9.2459E+04,  7.5303E+04,  6.3080E+04,  4.6825E+04,  3.2316E+04,  2.2303E+04,  1.5739E+04,  1.1106E+04,  7.8608E+03,  5.5637E+03,  4.2289E+03,  3.2143E+03,  2.4530E+03,  1.8720E+03,  1.3850E+03,  1.0247E+03,  6.7672E+02,  4.4692E+02,  2.8546E+02,  1.8231E+02,  4.6650E+01,  1.0250E+01,  2.2746E+00,  0.0000E+00
  1.5655E-01,  3.4691E+00,  1.3746E+06,  6.5610E+05,  3.9978E+05,  2.6646E+05,  1.9427E+05,  1.4163E+05,  1.1451E+05,  9.2574E+04,  7.8170E+04,  6.0800E+04,  4.1975E+04,  2.8979E+04,  2.1131E+04,  1.5408E+04,  1.0661E+04,  7.3760E+03,  5.6721E+03,  4.3619E+03,  3.2358E+03,  2.4005E+03,  1.6653E+03,  1.1553E+03,  7.1615E+02,  4.4393E+02,  2.5080E+02,  1.4167E+02,  3.1720E+01,  5.9814E+00,  0.0000E+00,  0.0000E+00
  1.5780E-01,  3.6328E+00,  1.4778E+06,  7.4234E+05,  4.6456E+05,  3.1504E+05,  2.3151E+05,  1.7013E+05,  1.4395E+05,  1.2180E+05,  1.0364E+05,  7.5921E+04,  5.2466E+04,  3.6257E+04,  2.6555E+04,  1.9449E+04,  1.3666E+04,  9.6031E+03,  6.9834E+03,  5.0783E+03,  3.6491E+03,  2.6220E+03,  1.7181E+03,  1.1258E+03,  6.6521E+02,  3.9306E+02,  2.0309E+02,  1.0492E+02,  2.1375E+01,  3.4524E+00,  0.0000E+00,  0.0000E+00
  1.5891E-01,  3.7973E+00,  1.6265E+06,  8.6206E+05,  5.4483E+05,  3.7337E+05,  2.7744E+05,  2.0616E+05,  1.6044E+05,  1.2486E+05,  1.0629E+05,  9.2168E+04,  6.4882E+04,  4.5675E+04,  3.2000E+04,  2.2419E+04,  1.6122E+04,  1.1594E+04,  8.1399E+03,  5.7150E+03,  3.8848E+03,  2.6407E+03,  1.6644E+03,  1.0491E+03,  5.8319E+02,  3.2419E+02,  1.5520E+02,  7.4292E+01,  1.3727E+01,  2.2356E+00,  0.0000E+00,  0.0000E+00
  1.5986E-01,  3.9611E+00,  1.7754E+06,  1.0556E+06,  6.7369E+05,  4.6583E+05,  3.4896E+05,  2.6142E+05,  2.2771E+05,  1.9834E+05,  1.6745E+05,  1.1211E+05,  7.6891E+04,  5.2738E+04,  3.7161E+04,  2.6185E+04,  1.8717E+04,  1.3379E+04,  8.9325E+03,  5.9638E+03,  3.9459E+03,  2.6108E+03,  1.5719E+03,  9.4637E+02,  5.0015E+02,  2.6433E+02,  1.2058E+02,  5.5002E+01,  8.7852E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6066E-01,  4.1191E+00,  1.8995E+06,  1.2348E+06,  7.8148E+05,  5.3934E+05,  4.0590E+05,  3.0547E+05,  2.6681E+05,  2.3304E+05,  1.9666E+05,  1.3074E+05,  8.7857E+04,  5.9041E+04,  4.0535E+04,  2.7830E+04,  1.9782E+04,  1.4062E+04,  9.0550E+03,  5.8309E+03,  3.7071E+03,  2.3569E+03,  1.3666E+03,  7.9234E+02,  4.0574E+02,  2.0776E+02,  9.0940E+01,  3.9801E+01,  5.6229E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6134E-01,  4.2688E+00,  2.0820E+06,  1.4377E+06,  9.0050E+05,  6.1892E+05,  4.6678E+05,  3.5204E+05,  2.9559E+05,  2.4820E+05,  2.0903E+05,  1.4915E+05,  9.8546E+04,  6.5113E+04,  4.3287E+04,  2.8777E+04,  1.9929E+04,  1.3801E+04,  8.6720E+03,  5.4491E+03,  3.3697E+03,  2.0838E+03,  1.1680E+03,  6.5475E+02,  3.2681E+02,  1.6313E+02,  6.8817E+01,  2.9028E+01,  3.5415E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6189E-01,  4.4069E+00,  2.3403E+06,  1.6798E+06,  1.0488E+06,  7.1930E+05,  5.4195E+05,  4.0833E+05,  3.2874E+05,  2.6466E+05,  2.2141E+05,  1.6732E+05,  1.0886E+05,  7.0827E+04,  4.5807E+04,  2.9626E+04,  1.9603E+04,  1.2971E+04,  8.0268E+03,  4.9673E+03,  3.0347E+03,  1.8541E+03,  1.0084E+03,  5.4841E+02,  2.6730E+02,  1.3029E+02,  5.2984E+01,  2.1544E+01,  2.3945E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6232E-01,  4.5271E+00,  2.5144E+06,  1.8706E+06,  1.2219E+06,  8.4801E+05,  6.2535E+05,  4.6115E+05,  3.7338E+05,  3.0232E+05,  2.4988E+05,  1.7789E+05,  1.1275E+05,  7.1468E+04,  4.4789E+04,  2.8069E+04,  1.8194E+04,  1.1793E+04,  7.3088E+03,  4.5296E+03,  2.6728E+03,  1.5772E+03,  8.4602E+02,  4.5382E+02,  2.1946E+02,  1.0613E+02,  4.1984E+01,  1.6607E+01,  1.8449E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6265E-01,  4.6268E+00,  2.6411E+06,  1.9306E+06,  1.3055E+06,  9.1862E+05,  6.7253E+05,  4.9236E+05,  3.9191E+05,  3.1196E+05,  2.5561E+05,  1.8185E+05,  1.1224E+05,  6.9282E+04,  4.2384E+04,  2.5928E+04,  1.6627E+04,  1.0662E+04,  6.5759E+03,  4.0556E+03,  2.3801E+03,  1.3968E+03,  7.4129E+02,  3.9342E+02,  1.8850E+02,  9.0319E+01,  3.4686E+01,  1.3320E+01,  1.3128E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6288E-01,  4.7020E+00,  2.6795E+06,  1.9786E+06,  1.3494E+06,  9.4915E+05,  6.8857E+05,  4.9953E+05,  3.9401E+05,  3.1077E+05,  2.5246E+05,  1.7671E+05,  1.0702E+05,  6.4815E+04,  3.9517E+04,  2.4093E+04,  1.5204E+04,  9.5946E+03,  5.8652E+03,  3.5854E+03,  2.1103E+03,  1.2421E+03,  6.5618E+02,  3.4664E+02,  1.6636E+02,  7.9843E+01,  2.9932E+01,  1.1220E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6303E-01,  4.7496E+00,  2.7043E+06,  2.0098E+06,  1.3780E+06,  9.6905E+05,  6.9896E+05,  5.0414E+05,  3.9535E+05,  3.1004E+05,  2.5049E+05,  1.7355E+05,  1.0385E+05,  6.2138E+04,  3.7804E+04,  2.3000E+04,  1.4367E+04,  8.9747E+03,  5.4555E+03,  3.3163E+03,  1.9556E+03,  1.1532E+03,  6.0743E+02,  3.1995E+02,  1.5371E+02,  7.3849E+01,  2.7249E+01,  1.0053E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6310E-01,  4.7676E+00,  2.7135E+06,  2.0215E+06,  1.3889E+06,  9.7664E+05,  7.0289E+05,  5.0587E+05,  3.9584E+05,  3.0974E+05,  2.4973E+05,  1.7234E+05,  1.0266E+05,  6.1147E+04,  3.7171E+04,  2.2596E+04,  1.4061E+04,  8.7495E+03,  5.3073E+03,  3.2193E+03,  1.8998E+03,  1.1211E+03,  5.8984E+02,  3.1034E+02,  1.4916E+02,  7.1689E+01,  2.6286E+01,  9.6373E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6309E-01,  4.7554E+00,  2.7064E+06,  2.0129E+06,  1.3811E+06,  9.7120E+05,  7.0001E+05,  5.0455E+05,  3.9539E+05,  3.0985E+05,  2.5017E+05,  1.7311E+05,  1.0343E+05,  6.1800E+04,  3.7589E+04,  2.2862E+04,  1.4264E+04,  8.8992E+03,  5.4059E+03,  3.2839E+03,  1.9369E+03,  1.1425E+03,  6.0155E+02,  3.1674E+02,  1.5219E+02,  7.3127E+01,  2.6928E+01,  9.9152E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6301E-01,  4.7132E+00,  2.6834E+06,  1.9845E+06,  1.3551E+06,  9.5312E+05,  6.9051E+05,  5.0025E+05,  3.9403E+05,  3.1037E+05,  2.5180E+05,  1.7583E+05,  1.0618E+05,  6.4123E+04,  3.9075E+04,  2.3812E+04,  1.4990E+04,  9.4369E+03,  5.7611E+03,  3.5171E+03,  2.0710E+03,  1.2195E+03,  6.4380E+02,  3.3987E+02,  1.6315E+02,  7.8322E+01,  2.9254E+01,  1.0925E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6288E-01,  4.6430E+00,  2.6457E+06,  1.9381E+06,  1.3131E+06,  9.2384E+05,  6.7502E+05,  4.9322E+05,  3.9183E+05,  3.1128E+05,  2.5458E+05,  1.8048E+05,  1.1095E+05,  6.8203E+04,  4.1693E+04,  2.5487E+04,  1.6288E+04,  1.0409E+04,  6.4073E+03,  3.9441E+03,  2.3161E+03,  1.3601E+03,  7.2111E+02,  3.8233E+02,  1.8325E+02,  8.7835E+01,  3.3539E+01,  1.2804E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6268E-01,  4.5473E+00,  2.5383E+06,  1.8772E+06,  1.2370E+06,  8.6186E+05,  6.3487E+05,  4.6766E+05,  3.7720E+05,  3.0424E+05,  2.5108E+05,  1.7900E+05,  1.1284E+05,  7.1131E+04,  4.4293E+04,  2.7581E+04,  1.7854E+04,  1.1557E+04,  7.1590E+03,  4.4347E+03,  2.6120E+03,  1.5385E+03,  8.2320E+02,  4.4047E+02,  2.1243E+02,  1.0245E+02,  4.0325E+01,  1.5871E+01,  1.7325E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6243E-01,  4.4298E+00,  2.3632E+06,  1.7146E+06,  1.0793E+06,  7.4147E+05,  5.5591E+05,  4.1678E+05,  3.3644E+05,  2.7159E+05,  2.2665E+05,  1.6870E+05,  1.0925E+05,  7.0752E+04,  4.5502E+04,  2.9263E+04,  1.9273E+04,  1.2694E+04,  7.8595E+03,  4.8662E+03,  2.9495E+03,  1.7877E+03,  9.6977E+02,  5.2607E+02,  2.5622E+02,  1.2479E+02,  5.0477E+01,  2.0415E+01,  2.1642E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6211E-01,  4.2943E+00,  2.1148E+06,  1.4704E+06,  9.1995E+05,  6.3196E+05,  4.7667E+05,  3.5954E+05,  2.9938E+05,  2.4928E+05,  2.0970E+05,  1.5145E+05,  9.9799E+04,  6.5762E+04,  4.3500E+04,  2.8774E+04,  1.9756E+04,  1.3565E+04,  8.4979E+03,  5.3237E+03,  3.2860E+03,  2.0282E+03,  1.1304E+03,  6.3005E+02,  3.1305E+02,  1.5554E+02,  6.5262E+01,  2.7379E+01,  3.2622E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6174E-01,  4.1455E+00,  1.9089E+06,  1.2580E+06,  7.9429E+05,  5.4768E+05,  4.1243E+05,  3.1057E+05,  2.6978E+05,  2.3435E+05,  1.9783E+05,  1.3316E+05,  8.9203E+04,  5.9759E+04,  4.0779E+04,  2.7827E+04,  1.9763E+04,  1.4035E+04,  8.9897E+03,  5.7580E+03,  3.6336E+03,  2.2930E+03,  1.3216E+03,  7.6173E+02,  3.8838E+02,  1.9803E+02,  8.6042E+01,  3.7381E+01,  5.1676E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6131E-01,  3.9872E+00,  1.7839E+06,  1.0803E+06,  6.9057E+05,  4.7818E+05,  3.5868E+05,  2.6905E+05,  2.3870E+05,  2.1177E+05,  1.7854E+05,  1.1460E+05,  7.8270E+04,  5.3457E+04,  3.7706E+04,  2.6597E+04,  1.8992E+04,  1.3561E+04,  8.9816E+03,  5.9486E+03,  3.9192E+03,  2.5821E+03,  1.5433E+03,  9.2238E+02,  4.8355E+02,  2.5349E+02,  1.1477E+02,  5.1957E+01,  8.1773E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6081E-01,  3.8229E+00,  1.6294E+06,  8.7865E+05,  5.5617E+05,  3.8168E+05,  2.8398E+05,  2.1130E+05,  1.6699E+05,  1.3197E+05,  1.1221E+05,  9.3898E+04,  6.5866E+04,  4.6202E+04,  3.2380E+04,  2.2693E+04,  1.6309E+04,  1.1721E+04,  8.1661E+03,  5.6894E+03,  3.8499E+03,  2.6051E+03,  1.6304E+03,  1.0204E+03,  5.6276E+02,  3.1037E+02,  1.4740E+02,  6.9995E+01,  1.2649E+01,  2.0748E+00,  0.0000E+00,  0.0000E+00
  1.6023E-01,  3.6568E+00,  1.4747E+06,  7.4663E+05,  4.6792E+05,  3.1780E+05,  2.3392E+05,  1.7218E+05,  1.4392E+05,  1.2029E+05,  1.0237E+05,  7.6856E+04,  5.3256E+04,  3.6902E+04,  2.6853E+04,  1.9540E+04,  1.3777E+04,  9.7134E+03,  7.0275E+03,  5.0843E+03,  3.6239E+03,  2.5830E+03,  1.6829E+03,  1.0965E+03,  6.4217E+02,  3.7608E+02,  1.9219E+02,  9.8205E+01,  1.9695E+01,  3.1807E+00,  0.0000E+00,  0.0000E+00
